age,workclass,fnlwgt,education,educational_num,marital_status,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,native_country,salary
17,Self-emp-inc,1162885,Prof-school,15,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,38,United-States,54124.46
46,Private,623577,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0,0,52,United-States,56311.86
75,Private,857450,10th,6,Separated,Handlers-cleaners,Own-child,White,Male,10,0,39,United-States,20569.76
82,State-gov,354943,Some-college,10,Separated,Adm-clerical,Other-relative,White,Male,0,0,62,United-States,55635.75
72,Private,1352423,Prof-school,15,Never-married,Machine-op-inspct,Husband,White,Male,0,0,41,United-States,92624.64
71,Without-pay,24191,10th,6,Divorced,Protective-serv,Own-child,White,Female,0,0,55,United-States,35066.33
75,Private,1286241,10th,6,Divorced,Priv-house-serv,Not-in-family,White,Male,0,0,31,United-States,15000.0
59,Private,1009923,Bachelors,13,Divorced,Protective-serv,Husband,White,Male,0,0,41,United-States,70285.43
83,Private,291570,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,36805.07
73,Private,1071288,11th,7,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,34,0,44,United-States,22142.53
38,Self-emp-inc,491812,Doctorate,16,Divorced,Protective-serv,Other-relative,White,Male,0,0,38,United-States,135147.3
64,Private,258186,Prof-school,15,Widowed,Armed-Forces,Unmarried,White,Male,0,0,33,United-States,83355.33
23,Private,999825,1st-4th,2,Divorced,Other-service,Husband,White,Male,0,0,21,United-States,15000.0
39,Private,1481972,Prof-school,15,Divorced,Other-service,Wife,White,Male,0,0,45,United-States,78437.87
90,Private,83731,Prof-school,15,Divorced,Adm-clerical,Wife,White,Female,0,81,35,United-States,57220.81
34,Private,1273758,9th,5,Divorced,Armed-Forces,Own-child,Black,Female,0,0,43,United-States,23528.34
66,Private,415501,Assoc-voc,11,Married-AF-spouse,Prof-specialty,Wife,White,Male,0,0,47,United-States,83623.69
45,Private,1046679,1st-4th,2,Widowed,Sales,Not-in-family,White,Male,0,0,58,United-States,40680.06
22,Self-emp-inc,1484390,Assoc-acdm,12,Widowed,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,26729.49
24,Private,206637,5th-6th,3,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0,16,Ecuador,15000.0
67,Private,174178,Masters,14,Married-AF-spouse,Transport-moving,Husband,White,Female,0,0,58,United-States,105340.56
53,Private,1247117,Masters,14,Separated,Priv-house-serv,Wife,White,Male,0,0,43,United-States,47326.72
62,Self-emp-not-inc,1392798,12th,8,Never-married,Other-service,Own-child,White,Male,263,0,24,United-States,15000.0
76,Private,362570,5th-6th,3,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,48,Nicaragua,37243.53
61,Private,16076,10th,6,Widowed,Sales,Own-child,White,Female,0,0,43,United-States,34461.78
55,Private,1351877,Assoc-acdm,12,Separated,Prof-specialty,Wife,White,Male,0,0,33,United-States,59512.82
28,Private,482382,Doctorate,16,Never-married,Sales,Husband,White,Male,0,0,48,United-States,111741.32
39,Self-emp-not-inc,461973,HS-grad,9,Married-AF-spouse,Tech-support,Unmarried,White,Male,70,0,45,United-States,60281.32
76,Private,646620,11th,7,Never-married,Other-service,Unmarried,White,Female,0,5,20,United-States,15000.0
86,Private,16466,12th,8,Never-married,Handlers-cleaners,Other-relative,White,Female,0,0,48,United-States,17954.7
55,Private,930604,Prof-school,15,Never-married,Protective-serv,Wife,White,Male,0,0,58,United-States,128510.04
65,State-gov,353838,Assoc-acdm,12,Married-civ-spouse,Other-service,Unmarried,White,Female,0,88,52,United-States,35266.1
74,Private,1290818,9th,5,Married-AF-spouse,Craft-repair,Own-child,White,Male,0,0,68,United-States,53883.33
56,Private,807421,5th-6th,3,Never-married,Adm-clerical,Wife,White,Male,0,0,45,United-States,24163.12
27,Private,903373,Some-college,10,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,24,United-States,20193.0
35,Local-gov,998946,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,42,Jamaica,34856.42
77,Private,1405324,12th,8,Separated,Other-service,Husband,White,Female,0,0,40,United-States,17504.38
88,Private,1357818,7th-8th,4,Widowed,Prof-specialty,Other-relative,White,Female,0,0,34,United-States,26751.41
51,Private,1347711,Assoc-voc,11,Widowed,Prof-specialty,Other-relative,White,Male,0,0,33,United-States,79087.72
41,Private,964415,Doctorate,16,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,36,United-States,69129.25
76,Local-gov,1086838,5th-6th,3,Divorced,Handlers-cleaners,Husband,White,Male,0,0,49,United-States,18789.24
54,Private,494412,Assoc-voc,11,Never-married,Armed-Forces,Husband,White,Male,0,0,65,United-States,106708.41
57,Private,625974,Some-college,10,Married-spouse-absent,Handlers-cleaners,Unmarried,Black,Female,0,0,36,United-States,19117.13
76,Without-pay,178451,10th,6,Married-AF-spouse,Transport-moving,Wife,White,Female,0,0,51,United-States,36200.91
32,Self-emp-not-inc,532148,Masters,14,Married-spouse-absent,Priv-house-serv,Husband,White,Female,0,0,40,United-States,22915.45
69,Private,1052124,Assoc-acdm,12,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Female,0,0,24,United-States,24577.86
25,Private,740383,Masters,14,Separated,Protective-serv,Own-child,White,Female,0,0,38,United-States,67042.63
19,State-gov,339943,Bachelors,13,Married-spouse-absent,Craft-repair,Own-child,White,Male,1,57,33,United-States,34482.18
77,Private,249850,HS-grad,9,Widowed,Armed-Forces,Husband,White,Male,56,0,21,United-States,22795.87
65,Private,801376,12th,8,Married-AF-spouse,Armed-Forces,Own-child,Other,Male,0,0,34,United-States,35322.32
75,Private,1316850,Prof-school,15,Divorced,Protective-serv,Other-relative,Amer-Indian-Eskimo,Female,0,0,26,United-States,69414.71
33,Private,1037155,Bachelors,13,Divorced,Adm-clerical,Husband,White,Female,0,0,24,United-States,26908.4
69,Self-emp-inc,1348096,Doctorate,16,Widowed,Handlers-cleaners,Not-in-family,White,Female,0,0,44,Taiwan,55788.46
59,Private,1460508,HS-grad,9,Separated,Other-service,Own-child,Amer-Indian-Eskimo,Female,0,0,45,United-States,28190.19
90,Private,25636,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Male,0,0,31,United-States,42463.09
70,Private,904240,7th-8th,4,Married-AF-spouse,Craft-repair,Husband,Black,Female,0,0,37,United-States,22114.76
21,Private,1298670,HS-grad,9,Widowed,Tech-support,Unmarried,White,Male,44,0,31,United-States,26762.41
62,Without-pay,365455,Assoc-voc,11,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Female,0,0,24,Jamaica,15136.12
59,Private,569867,Bachelors,13,Separated,Other-service,Other-relative,White,Female,0,0,47,United-States,36214.49
62,Private,606046,Assoc-voc,11,Married-AF-spouse,Machine-op-inspct,Husband,White,Male,0,0,42,United-States,41189.15
24,Private,272619,Assoc-voc,11,Widowed,Farming-fishing,Wife,Amer-Indian-Eskimo,Male,0,0,35,United-States,24344.2
34,Private,1304545,12th,8,Separated,Armed-Forces,Not-in-family,White,Male,0,0,52,United-States,38188.1
72,Private,1051611,7th-8th,4,Separated,Tech-support,Wife,White,Female,0,0,45,United-States,32387.7
27,Private,663846,Masters,14,Married-AF-spouse,Prof-specialty,Husband,White,Male,0,31,31,United-States,79273.13
50,Private,14944,Prof-school,15,Married-civ-spouse,Farming-fishing,Own-child,White,Female,0,0,46,United-States,98549.15
85,Private,895461,1st-4th,2,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,41,United-States,15000.0
90,Private,1400989,Doctorate,16,Never-married,Armed-Forces,Wife,Amer-Indian-Eskimo,Female,0,0,58,United-States,125366.89
68,Private,821285,11th,7,Married-AF-spouse,Prof-specialty,Own-child,White,Female,0,0,33,United-States,35099.64
48,Private,593456,7th-8th,4,Separated,Sales,Wife,White,Male,0,0,24,United-States,25179.87
69,Private,1302060,Masters,14,Widowed,Craft-repair,Unmarried,White,Female,0,0,33,United-States,61338.84
52,Federal-gov,1160522,Masters,14,Separated,Exec-managerial,Not-in-family,White,Male,0,0,28,United-States,115096.16
22,Private,444010,HS-grad,9,Never-married,Sales,Other-relative,White,Male,0,0,29,United-States,22306.31
22,Local-gov,660372,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,39,United-States,15000.0
36,Private,805331,7th-8th,4,Married-civ-spouse,Tech-support,Not-in-family,White,Female,0,0,39,United-States,27623.23
40,Self-emp-not-inc,149594,Masters,14,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,18,31,United-States,89393.02
68,Never-worked,16495,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Unmarried,Asian-Pac-Islander,Male,0,0,53,United-States,87893.79
35,Private,155276,12th,8,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,15000.0
66,Private,934430,1st-4th,2,Divorced,Machine-op-inspct,Wife,White,Male,0,0,57,United-States,22366.67
77,Private,944734,5th-6th,3,Married-spouse-absent,Exec-managerial,Husband,White,Female,0,0,58,United-States,45287.57
83,Self-emp-not-inc,167657,12th,8,Never-married,Sales,Own-child,White,Male,0,0,51,United-States,52658.17
67,Private,1094026,9th,5,Married-AF-spouse,Protective-serv,Own-child,White,Female,0,0,55,Canada,37749.36
30,Self-emp-inc,17120,7th-8th,4,Married-AF-spouse,Armed-Forces,Husband,White,Male,0,0,57,United-States,35267.15
90,State-gov,1338050,Doctorate,16,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,112717.23
48,Federal-gov,1436386,11th,7,Never-married,Exec-managerial,Wife,White,Female,0,0,35,United-States,52301.98
55,Self-emp-not-inc,268995,10th,6,Separated,Adm-clerical,Not-in-family,Black,Male,0,0,50,United-States,29493.43
51,Private,906549,12th,8,Married-spouse-absent,Adm-clerical,Husband,White,Male,0,0,46,United-States,44026.51
60,Private,734322,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,28,Jamaica,39604.72
42,Private,121383,10th,6,Married-AF-spouse,Machine-op-inspct,Unmarried,White,Male,0,0,36,United-States,26687.47
39,Private,533462,Doctorate,16,Divorced,Transport-moving,Wife,White,Female,0,0,31,United-States,63518.86
50,Private,1415650,Masters,14,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0,0,44,United-States,81749.22
18,Private,1487526,11th,7,Never-married,Protective-serv,Wife,White,Male,0,0,45,United-States,35256.15
88,Private,611032,Assoc-acdm,12,Married-AF-spouse,Transport-moving,Own-child,White,Male,0,0,42,United-States,47357.98
22,Private,38867,1st-4th,2,Married-spouse-absent,Sales,Other-relative,White,Female,0,0,41,United-States,15000.0
38,Private,928005,Doctorate,16,Divorced,Prof-specialty,Own-child,White,Male,0,0,31,United-States,160086.89
31,Private,786608,Masters,14,Married-civ-spouse,Other-service,Unmarried,White,Female,0,0,44,United-States,36099.42
73,Local-gov,319409,Doctorate,16,Widowed,Craft-repair,Unmarried,White,Female,0,0,32,China,77096.61
37,Private,974257,12th,8,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,0,0,28,United-States,15211.32
41,Private,964935,Assoc-acdm,12,Married-AF-spouse,Machine-op-inspct,Other-relative,White,Male,0,0,11,United-States,15000.0
60,Private,805498,11th,7,Never-married,Sales,Wife,White,Male,0,0,53,United-States,53290.27
68,Private,892591,Prof-school,15,Separated,Exec-managerial,Not-in-family,White,Male,0,0,51,United-States,234488.57
70,Private,284354,10th,6,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Female,0,0,40,United-States,15000.0
37,Private,422101,Assoc-acdm,12,Married-spouse-absent,Protective-serv,Own-child,White,Male,0,0,39,United-States,61884.12
79,Private,924068,Masters,14,Widowed,Priv-house-serv,Husband,White,Female,0,0,44,United-States,35138.36
73,Private,39837,Masters,14,Separated,Machine-op-inspct,Wife,White,Female,0,0,51,United-States,65488.8
42,Local-gov,923961,Assoc-voc,11,Never-married,Handlers-cleaners,Other-relative,White,Female,0,0,22,United-States,16519.28
60,Private,553299,1st-4th,2,Divorced,Armed-Forces,Not-in-family,White,Female,0,0,52,Cuba,30049.77
48,Private,1282436,Doctorate,16,Widowed,Craft-repair,Husband,White,Female,0,0,40,United-States,110288.59
64,Self-emp-not-inc,312887,9th,5,Married-AF-spouse,Priv-house-serv,Other-relative,White,Male,0,0,37,United-States,15000.0
19,Federal-gov,964230,10th,6,Separated,Armed-Forces,Own-child,White,Female,0,0,39,United-States,17813.13
31,Private,80262,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,36,United-States,19430.93
45,Private,905178,Doctorate,16,Married-AF-spouse,Sales,Own-child,White,Male,0,0,29,United-States,112367.36
86,Local-gov,685327,9th,5,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,1,United-States,15000.0
38,Private,1048183,Assoc-voc,11,Divorced,Farming-fishing,Not-in-family,White,Female,0,0,44,United-States,36817.16
60,Private,61965,11th,7,Separated,Exec-managerial,Wife,White,Male,0,0,19,United-States,23346.52
69,Private,734242,Masters,14,Widowed,Other-service,Wife,White,Male,0,0,28,United-States,42656.46
78,Private,1183598,Prof-school,15,Divorced,Protective-serv,Other-relative,Black,Male,0,0,21,United-States,52584.8
70,Self-emp-not-inc,304714,12th,8,Never-married,Exec-managerial,Own-child,White,Female,0,0,57,United-States,78585.96
39,Private,1172762,7th-8th,4,Never-married,Machine-op-inspct,Husband,White,Male,0,0,26,Dominican-Republic,18606.29
58,Local-gov,614140,Bachelors,13,Never-married,Craft-repair,Other-relative,White,Female,0,0,35,United-States,51845.24
17,Private,1134145,Bachelors,13,Widowed,Armed-Forces,Other-relative,Black,Female,0,0,44,United-States,47414.92
35,Self-emp-inc,811953,Prof-school,15,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,0,0,44,United-States,79390.61
81,Private,54022,Masters,14,Divorced,Handlers-cleaners,Own-child,White,Female,0,0,34,United-States,28778.78
81,Private,1460410,9th,5,Married-spouse-absent,Protective-serv,Unmarried,White,Female,0,0,34,United-States,27287.56
40,Self-emp-inc,944084,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0,0,32,United-States,35232.36
18,Private,1192151,Preschool,1,Married-AF-spouse,Tech-support,Unmarried,White,Male,0,0,26,United-States,15000.0
39,Private,17421,5th-6th,3,Never-married,Transport-moving,Not-in-family,White,Female,0,0,28,United-States,15049.05
79,Private,1210639,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,95,0,53,United-States,109368.71
64,Private,109256,Assoc-voc,11,Separated,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,164,0,45,United-States,35973.01
24,State-gov,428793,1st-4th,2,Never-married,Sales,Husband,White,Male,0,0,42,Outlying-US(Guam-USVI-etc),16930.97
80,Private,98253,Masters,14,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,0,0,9,United-States,17431.19
28,Self-emp-not-inc,1124437,10th,6,Never-married,Machine-op-inspct,Wife,White,Female,0,0,31,United-States,15000.0
80,Private,1316416,Preschool,1,Never-married,Sales,Other-relative,White,Male,37,0,49,United-States,20160.84
54,Private,291465,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,0,0,40,United-States,43684.53
72,Private,675596,10th,6,Divorced,Prof-specialty,Husband,White,Male,0,0,57,Laos,73877.67
22,Private,98600,12th,8,Married-civ-spouse,Machine-op-inspct,Other-relative,Black,Male,0,0,50,United-States,33220.81
54,Federal-gov,254283,Doctorate,16,Divorced,Farming-fishing,Own-child,White,Female,0,0,43,United-States,82223.45
41,Private,143998,7th-8th,4,Married-AF-spouse,Transport-moving,Unmarried,White,Female,0,0,34,United-States,21002.64
80,Private,262370,12th,8,Separated,Sales,Other-relative,White,Male,0,0,38,United-States,34085.81
41,Private,1090001,Doctorate,16,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States,92966.4
73,Private,418240,Assoc-acdm,12,Widowed,Farming-fishing,Own-child,White,Female,0,0,39,United-States,34168.81
38,Private,557292,HS-grad,9,Divorced,Adm-clerical,Own-child,Black,Male,0,0,26,United-States,22554.05
49,Private,82836,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,54,United-States,82208.93
56,Private,163871,Doctorate,16,Widowed,Protective-serv,Wife,Black,Female,0,0,34,United-States,84958.33
48,Private,24265,Preschool,1,Married-AF-spouse,Farming-fishing,Wife,White,Male,0,0,52,United-States,20169.9
18,Private,550209,10th,6,Married-AF-spouse,Handlers-cleaners,Other-relative,White,Female,0,0,43,United-States,15000.0
58,Private,1206114,Doctorate,16,Divorced,Adm-clerical,Husband,White,Female,0,0,24,United-States,48133.96
34,Local-gov,353180,Doctorate,16,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,52,United-States,167895.49
40,Self-emp-not-inc,1235338,Some-college,10,Divorced,Armed-Forces,Own-child,White,Male,0,0,40,Italy,51586.93
75,Private,69497,7th-8th,4,Married-spouse-absent,Other-service,Other-relative,White,Female,0,0,27,United-States,15000.0
53,Private,1123595,10th,6,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,29,United-States,27277.18
74,Private,390669,1st-4th,2,Never-married,Priv-house-serv,Husband,Black,Female,0,0,56,United-States,15000.0
26,Private,118714,5th-6th,3,Married-spouse-absent,Transport-moving,Unmarried,White,Female,259,0,38,United-States,15185.63
83,Private,716473,Masters,14,Married-spouse-absent,Transport-moving,Wife,White,Male,0,0,34,United-States,55962.6
51,Private,334281,11th,7,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,56,United-States,37834.93
42,Never-worked,65101,9th,5,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,34,United-States,20489.04
64,Private,296265,5th-6th,3,Married-spouse-absent,Tech-support,Other-relative,White,Female,0,0,31,United-States,21812.17
36,Private,43498,HS-grad,9,Divorced,Handlers-cleaners,Wife,White,Male,0,0,33,United-States,19216.65
31,Private,1149424,7th-8th,4,Separated,Handlers-cleaners,Wife,White,Female,0,0,39,United-States,15000.0
20,Private,816230,12th,8,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,32,United-States,15000.0
38,Private,801179,Masters,14,Separated,Adm-clerical,Unmarried,White,Female,0,0,33,United-States,52096.04
88,Private,57711,Some-college,10,Widowed,Priv-house-serv,Not-in-family,White,Male,0,0,39,United-States,18712.57
77,Local-gov,1130660,Preschool,1,Separated,Protective-serv,Other-relative,Amer-Indian-Eskimo,Female,98,0,40,United-States,15000.0
